pid	toefl	gre	undergra_major	undergra_grade	school	degree	major	apply_result
1891	111.0	332.0	civil Engineering	3.42	Carnegie Mellon University	ms	Civil and Environmental Engineering	ad
1891	111.0	332.0	civil Engineering	3.42	Columbia University	ms	Earth and Environmental Engineering	ad
1891	111.0	332.0	civil Engineering	3.42	Cornell University	meng	Civil and Environmental Engineering	ad
1892	110.0	324.0	Electronic Information Engineering + Marketing	3.51	Boston University	phd	Bioengineering and Biomedical Engineering	offer
1892	110.0	324.0	Electronic Information Engineering + Marketing	3.51	University of Southern California	phd	Bioengineering and Biomedical Engineering	reject
1893	104.0	320.0	Pharmaceutical Science	3.4	Purdue University	phd	Medicinal Chemistry and Molecular Pharmacology	offer
1893	104.0	320.0	Pharmaceutical Science	3.4	Stanford University	phd	BioscienceCancer Biology	reject
1893	104.0	320.0	Pharmaceutical Science	3.4	Washington University in St Louis	phd	Biology and Biomedical ScienceGenome and Genetics	reject
1893	104.0	320.0	Pharmaceutical Science	3.4	Cleveland Clinic	phd	Molecular Medicine	reject
1893	104.0	320.0	Pharmaceutical Science	3.4	The University of Texas Southwestern Medical Center	phd	Biological ScienceCancer Biology	reject
1893	104.0	320.0	Pharmaceutical Science	3.4	University of Pennsylvania	phd	Biomedical Graduate Studies PhDCancer Biology	reject
1893	104.0	320.0	Pharmaceutical Science	3.4	University of Notre Dame	phd	Integrated Biomedical SciencesCancer Biology	offer
1893	104.0	320.0	Pharmaceutical Science	3.4	University of Texas  MD Anderson Cancer Center	phd	Graduate School of Biomedical Sciences GSBSCancer Biology	reject
1893	104.0	320.0	Pharmaceutical Science	3.4	University of Illinois at UrbanaChampaign	phd	Molecular and Cellular Biology MCB	offer
1894	101.0	326.0	automation	3.5	University of Denver	phd	Electrical Engineering Technician	offer
1895	98.0	320.0	Computer Science and Technology	2.47	University of San Francisco	ms	Computer Science	ad
1896	111.0	319.0	Engineering and System Science	3.38	Purdue University	phd	Materials Engineering	reject
1896	111.0	319.0	Engineering and System Science	3.38	University of Illinois at UrbanaChampai	phd	Materials Science	reject
1896	111.0	319.0	Engineering and System Science	3.38	Northwestern University	phd	Materials Science	reject
1897	102.0	320.0	biomedical engineering	3.5	Cornell University	meng	Bioengineering and Biomedical Engineering	ad
1898	90.0	314.0	Information management and information system	3.5052	Stevens Institute of Technology	phd	Computer Science	offer
1899	108.0	323.0	Chinese	3.96	Georgetown University	mpp	Public Policy Analysis	ad
1899	108.0	323.0	Chinese	3.96	New York University	mpa	Public Administration	ad
1899	108.0	323.0	Chinese	3.96	University of Southern California	mpp	Public Policy Analysis	ad
1900	109.0	326.0	psychology	3.4	Boston University	ma	Economics and Econometrics	ad
1900	109.0	326.0	psychology	3.4	Cornell University	ma	Applied Economics and Management	ad
1900	109.0	326.0	psychology	3.4	Columbia University	ma	Economics and Econometrics	ad
1900	109.0	326.0	psychology	3.4	University of Illinois at UrbanaChampaign	ma	Economics and Econometrics	ad
1900	109.0	326.0	psychology	3.4	University of Notre Dame	phd	Economics and Econometrics	reject
1900	109.0	326.0	psychology	3.4	Tufts University	ma	Economics and Econometrics	ad
1900	109.0	326.0	psychology	3.4	Duke University	ma	Economics and Econometrics	reject
1901	107.0	320.0	sociology	3.7	Cornell University	phd	Sociology	offer
1902	101.0	320.0	accounting	3.52	Cornell University	ms	Biostatistics	ad
1902	101.0	320.0	accounting	3.52	Emory University	mph	Biostatistics	ad
1902	101.0	320.0	accounting	3.52	Washington University in St Louis	ms	Biostatistics	ad
1902	101.0	320.0	accounting	3.52	Georgetown University	ms	Biostatistics	ad
1903	98.0	320.0	Clinical pharmacy	3.5	University of Pittsburgh	mph	Epidemiology	ad
1903	98.0	320.0	Clinical pharmacy	3.5	Washington University in St Louis	mph	Epidemiology Biostatistics	ad
1903	98.0	320.0	Clinical pharmacy	3.5	Tulane University	mph	Epidemiology	ad
1903	98.0	320.0	Clinical pharmacy	3.5	Emory University	mph	Epidemiology	reject
1903	98.0	320.0	Clinical pharmacy	3.5	Brown University	mph	Epidemiology	reject
1904	110.0	333.0	Architecture	3.7	Southern California Institute of Architecture	ma	Architecture	offer
1904	110.0	333.0	Architecture	3.7	University of Pennsylvania	ma	Architecture	ad
1905	111.0	318.0	English	3.8	London School of Economics and Political Science	ms	Media  Communications	offer
1905	111.0	318.0	English	3.8	Boston University	ma	Emerging Media Studies	ad
1905	111.0	318.0	English	3.8	Georgia Institute of Technology	ms	Digital Media	offer
1906	103.0	323.0	Electronic engineering	3.5	University of Virginia	phd	Electrical and Electronics Engineering	offer
1907	102.0	322.0	Electrical Engineering and Automation	3.86	University of California  San Diego	ms	EC80	ad
1908	97.0	321.0	International political economy	3.68	University Leiden	ma	African Studies	ad
1908	97.0	321.0	International political economy	3.68	University of California  Los Angeles	ma	African Studies	ad
1908	97.0	321.0	International political economy	3.68	University of Illinois at UrbanaChampaign	ma	African Studies	ad
1909	109.0	328.0	Economics and finance	3.4	Brandeis University	ma	Psychology	ad
1910	95.0	311.0	garden	3.76	University of Florida	phd	Environmental Horticulture	offer
1910	95.0	311.0	garden	3.76	University of Georgia	phd	Horticultural Sciences	offer
1911	104.0	320.0	Energy and power	3.4	University of California  San Diego	ms	Mechanical Engineering	ad
1912	102.0	315.0	Earth Information Science and Technology	1.2	University of Utah	ms	Geology and Earth Science	reject
1913	107.0	318.0	Drama, film and television literature (screenwriter)	3.64	Syracuse University	ma	Communication and Media Studies	ad
1913	107.0	318.0	Drama, film and television literature (screenwriter)	3.64	New York University	ma	Cinema Studies	ad
1913	107.0	318.0	Drama, film and television literature (screenwriter)	3.64	Columbia University	ma	Film Studies	reject
1913	107.0	318.0	Drama, film and television literature (screenwriter)	3.64	Pratt Institute	ma	Communication and Media Studies	ad
1913	107.0	318.0	Drama, film and television literature (screenwriter)	3.64	Carnegie Mellon University	ma	MEIM	reject
1913	107.0	318.0	Drama, film and television literature (screenwriter)	3.64	University of California  Los Angeles	ma	Film and Video Studies	reject
1913	107.0	318.0	Drama, film and television literature (screenwriter)	3.64	University of Southern California	ma	Cinema Studies	reject
1914	102.0	318.0	Landscape science	3.99	Washington University in St Louis	mla 20	Landscape Architecture	ad
1914	102.0	318.0	Landscape science	3.99	University of Virginia	mla 25	Landscape Architecture	ad
1914	102.0	318.0	Landscape science	3.99	University of Pennsylvania	mla	Landscape Architecture	reject
1914	102.0	318.0	Landscape science	3.99	University of Illinois at UrbanaChampaign	mla 2	Landscape Architecture	ad
1914	102.0	318.0	Landscape science	3.99	University of Toronto	mla 30	Landscape Architecture	offer
1914	102.0	318.0	Landscape science	3.99	University of British Columbia	mla	Landscape Architecture	offer
1914	102.0	318.0	Landscape science	3.99	University of Manitoba	mla	Landscape Architecture	ad
1914	102.0	318.0	Landscape science	3.99	The University of Melbourne	mla	Landscape Architecture	offer
1915	98.0	326.0	Pharmacy	3.74	University of North Carolina at Chapel Hill	ms	biostatistics	ad
1915	98.0	326.0	Pharmacy	3.74	University of Wisconsin	ms	biomedical data science	ad
1915	98.0	326.0	Pharmacy	3.74	University of California  Davis	ms	biostatistics	ad
1915	98.0	326.0	Pharmacy	3.74	Washington University in St Louis	ms	biostatistics	ad
1916	102.0	321.0	Traffic Engineering	3.03	Stevens Institute of Technology	ms	Business Intelligence and Analytics	ad
1916	102.0	321.0	Traffic Engineering	3.03	George Washington University	ms	Data Science	ad
1917	111.0	326.0	Radio and television	3.98	University of Southern California	ma	Communication Management	offer
1917	111.0	326.0	Radio and television	3.98	University of Southern California	ma	Digital Social Media	offer
1917	111.0	326.0	Radio and television	3.98	Boston University	ms	marketing communication research	ad
1917	111.0	326.0	Radio and television	3.98	Northwestern University	ms	IMC	reject
1917	111.0	326.0	Radio and television	3.98	New York University	ms	Media Culture and Communication	reject
1917	111.0	326.0	Radio and television	3.98	Georgetown University	ma	CCT culture communication and technology	reject
1917	111.0	326.0	Radio and television	3.98	University of Washington	ma	MCDM	reject
1917	111.0	326.0	Radio and television	3.98	University of Pennsylvania	ma	Intercultural Communication ICC	offer
1917	111.0	326.0	Radio and television	3.98	Columbia University	ma	Strategic Communication	offer
1918	94.0	319.0	Polymer	1.16	Johns Hopkins University	phd	chemical and biomolecular engineering	offer
1918	94.0	319.0	Polymer	1.16	University of Maryland  College Park	phd	chemisty and biochemisty	offer
1918	94.0	319.0	Polymer	1.16	Universitt Freiburg	phd	macromolecular chemistry	offer
1919	90.0	322.0	finance	3.6	University of Illinois at Chicago	phd	Economics and Econometrics	offer
1919	90.0	322.0	finance	3.6	University of MissouriColumbia	phd	Economics and Econometrics	ad
1920	108.0	317.0	English Language and Literature (Culture and Communication)	3.72	University of Washington	ma	master of communication	reject
1921	104.0	320.0	Safety Engineering	3.56	University of Michigan  Ann Arbor	ms	Industrial Engineering	ad
1922	102.0	325.0	Industrial engineering	3.48	North Carolina State University	ms	Industrial Engineering	ad
1922	102.0	325.0	Industrial engineering	3.48	New York University	ms	Industrial Engineering	ad
1922	102.0	325.0	Industrial engineering	3.48	University of Southern California	ms	Operations Research	ad
1923	92.0	305.0	Garden (landscape design direction)	3.2	University of Washington	mla	Landscape Architecture	ad
1923	92.0	305.0	Garden (landscape design direction)	3.2	University of Illinois at UrbanaChampaign	mla	Landscape Architecture	ad
1923	92.0	305.0	Garden (landscape design direction)	3.2	Harvard University	mla	Landscape Architecture	reject
1923	92.0	305.0	Garden (landscape design direction)	3.2	University of Virginia	mla	Landscape Architecture	reject
1924	94.0	324.0	Biomedical engineering	3.8	Carnegie Mellon University	ms	Bioengineering and Biomedical Engineering	ad
1925	100.0	320.0	Geological Engineering	3.17	Georgia Institute of Technology	ms	Environmental Engineering	ad
1926	93.0	322.0	Safety Engineering	3.61	NYU	ms	Industrial Engineering	ad
1927	101.0	324.0	Chinese language and literature	3.66	University of Pennsylvania	med	learning sciences and technologies	ad
1927	101.0	324.0	Chinese language and literature	3.66	University of Illinois at UrbanaChampaign	ma	Digital Environments for Learning Teaching and Agency	offer
1927	101.0	324.0	Chinese language and literature	3.66	University of North Carolina at Chapel Hill	ma	Educational Innovation and Technology and Entrepreneurship	offer
1927	101.0	324.0	Chinese language and literature	3.66	University of Michigan  Ann Arbor	med	new media new literacies	ad
1927	101.0	324.0	Chinese language and literature	3.66	Vanderbilt University	med	learning and design	offer
1927	101.0	324.0	Chinese language and literature	3.66	Northwestern University	ma	learning technologies	reject
1927	101.0	324.0	Chinese language and literature	3.66	University of Texas  Austin	ma	Educational Instructional and Curriculum Supervision	offer
1927	101.0	324.0	Chinese language and literature	3.66	Carnegie Mellon University	ms	METALS	reject
1927	101.0	324.0	Chinese language and literature	3.66	New York University	ma	Digital Media Design for Learning	ad
1927	101.0	324.0	Chinese language and literature	3.66	Columbia University	ma	Instructional Technology and Media	offer
1929	109.0	331.0	mathematics	3.9	University of Illinois at UrbanaChampaign	phd	Statistics	reject
1930	107.0	321.0	English/news	3.6	Georgetown University	ms	MPP	ad
1930	107.0	321.0	English/news	3.6	University of California  San Diego	ma	MPIA	offer
1930	107.0	321.0	English/news	3.6	Boston University	ma	MAIA	offer
1930	107.0	321.0	English/news	3.6	University of Pittsburgh	ma	MAIA	offer
1931	103.0	320.0	Chemistry	3.784	University of Wisconsin	ba	Chemistry	ad
1932	100.0	322.0	Health management	1.0	Columbia University	mph	MHA	ad
1932	100.0	322.0	Health management	1.0	University of Southern California	mph	Health managment and policy	ad
1932	100.0	322.0	Health management	1.0	University of Michigan  Ann Arbor	mph	Health behaivour and Health Education	ad
1932	100.0	322.0	Health management	1.0	New York University	mph	Health management and policy	ad
1932	100.0	322.0	Health management	1.0	Emory University	mph	Health management and policy	ad
1932	100.0	322.0	Health management	1.0	Johns Hopkins University	mpp	Health Policy	reject
1932	100.0	322.0	Health management	1.0	University of Maryland  College Park	mph	Health policy analysis and evaluation	ad
1932	100.0	322.0	Health management	1.0	University of Pittsburgh	ms	Health services research and policy	ad
1932	100.0	322.0	Health management	1.0	Tulane University	mph	health management and policy	ad
1934	108.0	323.0	Preventive Medicine	3.28	Tulane University	phd	Biomedical Sciences and Molecular Medicine	offer
1935	99.0	322.0	Software engineering	3.452	University of Southern California	ms	Computer Science	reject
1935	99.0	322.0	Software engineering	3.452	University of California  Davis	ms	Computer Science	reject
1935	99.0	322.0	Software engineering	3.452	University of California  San Diego	ms	Computer Science	reject
1935	99.0	322.0	Software engineering	3.452	Rice University	ms	Computer Science	reject
1935	99.0	322.0	Software engineering	3.452	Carnegie Mellon University	ms	Computer Science	reject
1935	99.0	322.0	Software engineering	3.452	Northeastern University	ms	Computer Science	reject
1935	99.0	322.0	Software engineering	3.452	George Washington University	ms	Computer Science	ad
1935	99.0	322.0	Software engineering	3.452	University of Texas  Dallas	ms	Computer Science	ad
1935	99.0	322.0	Software engineering	3.452	Rutgers University	ms	Computer Science	ad
